uniqueID,drugName,condition,review,rating,date,usefulCount,review_length,word_count
4947,Armour Thyroid,Hypothyroidism,It works okay but nothing spectacular. I was prescribed Armour Thyroid for hypothyroidism.,4,"April 19, 2022",85,90,13
2675,Amoxicillin,Pneumonia,My doctor took me off this due to adverse reactions. I was prescribed Amoxicillin for pneumonia.,3,"September 12, 2019",58,96,16
95,Diazepam,Anxiety,Been on this for a while. Seems to help somewhat. I was prescribed Diazepam for anxiety.,5,"February 17, 2017",65,88,16
3757,Strattera,ADHD,Been on this for a while. Seems to help somewhat. I was prescribed Strattera for adhd.,6,"October 29, 2018",0,86,16
2892,Fluticasone,Asthma,Made my condition worse. Would not recommend. I was prescribed Fluticasone for asthma.,1,"December 11, 2015",136,86,13
2372,Simvastatin,High Cholesterol,Average medication. Does what it is supposed to do. I was prescribed Simvastatin for high cholesterol.,4,"February 16, 2022",45,102,16
4150,Bupropion,Depression,Some improvement but still dealing with symptoms. I was prescribed Bupropion for depression.,6,"October 02, 2019",132,92,13
4433,Sertraline,Depression,It works okay but nothing spectacular. I was prescribed Sertraline for depression.,6,"May 28, 2019",73,82,12
3229,Quetiapine,Bipolar Disorder,Works well with minimal side effects. I was prescribed Quetiapine for bipolar disorder.,7,"May 04, 2016",101,87,13
2854,Orlistat,Obesity,Been on this for a while. Seems to help somewhat. I was prescribed Orlistat for obesity.,6,"July 25, 2016",33,88,16
2913,Propranolol,Migraine,Some improvement but still dealing with symptoms. I was prescribed Propranolol for migraine.,4,"March 07, 2020",190,92,13
1866,Ritalin,ADHD,Too many side effects. Had to switch medications. I was prescribed Ritalin for adhd.,1,"January 10, 2021",108,84,14
1858,Glipizide,Diabetes Type 2,Some improvement but still dealing with symptoms. I was prescribed Glipizide for diabetes type 2.,5,"September 11, 2021",150,97,15
2646,Metoprolol,High Blood Pressure,It works okay but nothing spectacular. I was prescribed Metoprolol for high blood pressure.,4,"March 25, 2020",9,91,14
2244,Rizatriptan,Migraine,Gained significant weight while on this medication. I was prescribed Rizatriptan for migraine.,2,"December 06, 2020",154,94,13
2337,Lithium,Bipolar Disorder,Changed my life for the better. Finally feel normal again. I was prescribed Lithium for bipolar disorder.,7,"June 04, 2020",11,105,17
951,Januvia,Diabetes Type 2,Results are hit or miss. Some days are better than others. I was prescribed Januvia for diabetes type 2.,5,"June 03, 2021",140,104,19
3069,Amoxicillin,Pneumonia,Some improvement but still dealing with symptoms. I was prescribed Amoxicillin for pneumonia.,6,"February 15, 2016",3,93,13
1121,Valproate,Bipolar Disorder,Highly recommend to anyone dealing with this condition. I was prescribed Valproate for bipolar disorder.,8,"March 05, 2022",163,104,15
2598,Montelukast,Allergies,Been on this for a while. Seems to help somewhat. I was prescribed Montelukast for allergies.,6,"August 21, 2015",139,93,16
2205,Montelukast,Allergies,Initially helped but stopped working after a month. I was prescribed Montelukast for allergies.,3,"December 20, 2017",54,95,14
420,Sertraline,Depression,No major complaints but no major improvements either. I was prescribed Sertraline for depression.,6,"June 20, 2021",67,97,14
923,Lithium,Bipolar Disorder,Results are hit or miss. Some days are better than others. I was prescribed Lithium for bipolar disorder.,6,"February 17, 2020",168,105,18
1255,Ortho Tri-Cyclen,Birth Control,Works well with minimal side effects. I was prescribed Ortho Tri-Cyclen for birth control.,9,"December 26, 2016",112,90,14
478,Budesonide,Asthma,Some improvement but still dealing with symptoms. I was prescribed Budesonide for asthma.,6,"March 31, 2018",9,89,13
2036,Prednisone,Arthritis,Works well with minimal side effects. I was prescribed Prednisone for arthritis.,10,"October 04, 2018",4,80,12
1203,Ritalin,ADHD,Average medication. Does what it is supposed to do. I was prescribed Ritalin for adhd.,6,"August 19, 2020",178,86,15
2627,Ibuprofen,Pain,Great results overall. I was prescribed Ibuprofen for pain.,9,"October 31, 2022",112,59,9
4819,Azithromycin,Pneumonia,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Azithromycin for pneumonia.,7,"January 03, 2018",160,114,17
1971,Tramadol,Pain,Great results overall. I was prescribed Tramadol for pain.,7,"July 18, 2017",185,58,9
3111,Mirena,Birth Control,Made my condition worse. Would not recommend. I was prescribed Mirena for birth control.,3,"July 16, 2022",70,88,14
4019,Losartan,High Blood Pressure,Results are hit or miss. Some days are better than others. I was prescribed Losartan for high blood pressure.,4,"August 17, 2022",73,109,19
2152,Alprazolam,Anxiety,Been taking for months with consistent positive results. I was prescribed Alprazolam for anxiety.,10,"June 06, 2020",165,97,14
3688,Topiramate,Migraine,Results are hit or miss. Some days are better than others. I was prescribed Topiramate for migraine.,6,"February 14, 2017",139,100,17
1998,Levothyroxine,Hypothyroidism,Did not work for me at all. Waste of money. I was prescribed Levothyroxine for hypothyroidism.,3,"March 25, 2018",165,94,16
4034,Adderall,ADHD,Gained significant weight while on this medication. I was prescribed Adderall for adhd.,1,"March 20, 2023",33,87,13
3055,Lisinopril,High Blood Pressure,Been taking for months with consistent positive results. I was prescribed Lisinopril for high blood pressure.,10,"September 17, 2019",102,109,16
1249,Melatonin,Insomnia,Been on this for a while. Seems to help somewhat. I was prescribed Melatonin for insomnia.,6,"August 09, 2017",59,90,16
2193,Methotrexate,Arthritis,Works well with minimal side effects. I was prescribed Methotrexate for arthritis.,10,"November 11, 2015",186,82,12
2713,Contrave,Obesity,Great results overall. I was prescribed Contrave for obesity.,7,"April 05, 2021",169,61,9
993,Simvastatin,High Cholesterol,Average medication. Does what it is supposed to do. I was prescribed Simvastatin for high cholesterol.,5,"July 04, 2016",173,102,16
2191,Doxepin,Insomnia,Not worth the side effects. Very disappointed. I was prescribed Doxepin for insomnia.,2,"January 21, 2023",58,85,13
3763,Meloxicam,Arthritis,My doctor took me off this due to adverse reactions. I was prescribed Meloxicam for arthritis.,3,"September 14, 2017",136,94,16
3598,Rizatriptan,Migraine,My doctor recommended this and it really helped. I was prescribed Rizatriptan for migraine.,8,"February 16, 2019",13,91,14
1319,Liothyronine,Hypothyroidism,No major complaints but no major improvements either. I was prescribed Liothyronine for hypothyroidism.,4,"November 09, 2020",29,103,14
1864,Acetaminophen,Pain,Gained significant weight while on this medication. I was prescribed Acetaminophen for pain.,1,"July 25, 2019",114,92,13
2344,Levothyroxine,Hypothyroidism,No major complaints but no major improvements either. I was prescribed Levothyroxine for hypothyroidism.,4,"January 18, 2016",183,104,14
2450,Azithromycin,Pneumonia,Been on this for a while. Seems to help somewhat. I was prescribed Azithromycin for pneumonia.,4,"April 01, 2022",107,94,16
2137,Lithium,Bipolar Disorder,No major complaints but no major improvements either. I was prescribed Lithium for bipolar disorder.,6,"May 30, 2018",117,100,15
1066,Hydroxyzine,Anxiety,Not worth the side effects. Very disappointed. I was prescribed Hydroxyzine for anxiety.,3,"June 12, 2021",64,88,13
4961,Adderall,ADHD,Some improvement but still dealing with symptoms. I was prescribed Adderall for adhd.,5,"July 01, 2020",54,85,13
2622,Rizatriptan,Migraine,Great results overall. I was prescribed Rizatriptan for migraine.,7,"November 27, 2020",68,65,9
78,Acetaminophen,Pain,Some improvement but still dealing with symptoms. I was prescribed Acetaminophen for pain.,5,"December 15, 2019",141,90,13
2899,Amlodipine,High Blood Pressure,No major complaints but no major improvements either. I was prescribed Amlodipine for high blood pressure.,5,"November 18, 2017",184,106,16
1315,Yaz,Birth Control,Results are hit or miss. Some days are better than others. I was prescribed Yaz for birth control.,6,"September 03, 2020",6,98,18
4373,Amlodipine,High Blood Pressure,Made my condition worse. Would not recommend. I was prescribed Amlodipine for high blood pressure.,3,"February 12, 2019",127,98,15
873,Adderall,ADHD,Gained significant weight while on this medication. I was prescribed Adderall for adhd.,2,"July 16, 2015",169,87,13
3851,Topiramate,Migraine,Been on this for a while. Seems to help somewhat. I was prescribed Topiramate for migraine.,4,"October 27, 2022",128,91,16
4788,Methotrexate,Arthritis,Average medication. Does what it is supposed to do. I was prescribed Methotrexate for arthritis.,4,"January 05, 2017",69,96,15
2966,Topiramate,Migraine,Been on this for a while. Seems to help somewhat. I was prescribed Topiramate for migraine.,5,"August 14, 2020",80,91,16
3392,Orlistat,Obesity,Caused severe headaches and nausea. I was prescribed Orlistat for obesity.,3,"May 21, 2017",38,74,11
2561,Doxycycline,Acne,My doctor took me off this due to adverse reactions. I was prescribed Doxycycline for acne.,3,"May 21, 2020",74,91,16
4897,Hydroxyzine,Anxiety,Caused severe headaches and nausea. I was prescribed Hydroxyzine for anxiety.,1,"September 09, 2022",122,77,11
2636,Losartan,High Blood Pressure,Changed my life for the better. Finally feel normal again. I was prescribed Losartan for high blood pressure.,8,"November 13, 2019",109,109,18
3531,Hydroxyzine,Anxiety,Changed my life for the better. Finally feel normal again. I was prescribed Hydroxyzine for anxiety.,9,"January 26, 2023",70,100,16
376,Hydroxyzine,Anxiety,Some improvement but still dealing with symptoms. I was prescribed Hydroxyzine for anxiety.,4,"July 01, 2015",90,91,13
1909,Fluoxetine,Depression,Terrible side effects made me stop taking it. I was prescribed Fluoxetine for depression.,3,"December 16, 2019",14,89,14
4333,Albuterol,Asthma,My doctor recommended this and it really helped. I was prescribed Albuterol for asthma.,7,"September 10, 2015",185,87,14
4380,Doxycycline,Acne,No major complaints but no major improvements either. I was prescribed Doxycycline for acne.,4,"December 08, 2017",183,92,14
4028,Isotretinoin,Acne,Been on this for a while. Seems to help somewhat. I was prescribed Isotretinoin for acne.,5,"May 28, 2017",107,89,16
1605,Levothyroxine,Hypothyroidism,It works okay but nothing spectacular. I was prescribed Levothyroxine for hypothyroidism.,4,"October 23, 2017",125,89,12
1119,Vyvanse,ADHD,Been on this for a while. Seems to help somewhat. I was prescribed Vyvanse for adhd.,6,"December 28, 2019",34,84,16
3678,Metoprolol,High Blood Pressure,It works okay but nothing spectacular. I was prescribed Metoprolol for high blood pressure.,5,"September 08, 2018",165,91,14
3491,Yaz,Birth Control,Some improvement but still dealing with symptoms. I was prescribed Yaz for birth control.,5,"May 08, 2019",141,89,14
4865,Pantoprazole,GERD,Average medication. Does what it is supposed to do. I was prescribed Pantoprazole for gerd.,5,"January 26, 2015",125,91,15
2959,Rizatriptan,Migraine,My doctor recommended this and it really helped. I was prescribed Rizatriptan for migraine.,8,"January 11, 2023",40,91,14
1995,Synthroid,Hypothyroidism,Some improvement but still dealing with symptoms. I was prescribed Synthroid for hypothyroidism.,6,"January 31, 2015",36,96,13
4956,Trazodone,Insomnia,Did not work for me at all. Waste of money. I was prescribed Trazodone for insomnia.,2,"November 26, 2022",174,84,16
4356,Venlafaxine,Depression,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Venlafaxine for depression.,7,"March 25, 2019",5,114,17
2377,Propranolol,Migraine,Results are hit or miss. Some days are better than others. I was prescribed Propranolol for migraine.,5,"May 01, 2020",137,101,17
1343,Hydroxyzine,Anxiety,Highly recommend to anyone dealing with this condition. I was prescribed Hydroxyzine for anxiety.,7,"April 14, 2022",18,97,14
321,Ortho Tri-Cyclen,Birth Control,Been on this for a while. Seems to help somewhat. I was prescribed Ortho Tri-Cyclen for birth control.,6,"September 18, 2016",194,102,18
1620,Valproate,Bipolar Disorder,Changed my life for the better. Finally feel normal again. I was prescribed Valproate for bipolar disorder.,8,"August 02, 2022",90,107,17
3714,Diazepam,Anxiety,Terrible side effects made me stop taking it. I was prescribed Diazepam for anxiety.,1,"July 01, 2018",107,84,14
2061,Montelukast,Allergies,Highly recommend to anyone dealing with this condition. I was prescribed Montelukast for allergies.,8,"October 18, 2021",123,99,14
2220,Mirena,Birth Control,No major complaints but no major improvements either. I was prescribed Mirena for birth control.,5,"December 24, 2017",30,96,15
1674,Ambien,Insomnia,My doctor took me off this due to adverse reactions. I was prescribed Ambien for insomnia.,3,"April 13, 2020",188,90,16
261,Yaz,Birth Control,My doctor took me off this due to adverse reactions. I was prescribed Yaz for birth control.,3,"January 11, 2016",169,92,17
4418,Saxenda,Obesity,Did not work for me at all. Waste of money. I was prescribed Saxenda for obesity.,1,"September 27, 2021",175,81,16
2040,Omeprazole,GERD,Terrible side effects made me stop taking it. I was prescribed Omeprazole for gerd.,1,"July 17, 2016",95,83,14
902,Phentermine,Obesity,Results are hit or miss. Some days are better than others. I was prescribed Phentermine for obesity.,5,"June 03, 2022",186,100,17
3745,Metoprolol,High Blood Pressure,Not worth the side effects. Very disappointed. I was prescribed Metoprolol for high blood pressure.,3,"September 25, 2015",150,99,15
2027,Amoxicillin,Pneumonia,Highly recommend to anyone dealing with this condition. I was prescribed Amoxicillin for pneumonia.,10,"June 07, 2019",109,99,14
1918,Contrave,Obesity,Average medication. Does what it is supposed to do. I was prescribed Contrave for obesity.,4,"September 21, 2019",123,90,15
1829,Doxycycline,Pneumonia,It works okay but nothing spectacular. I was prescribed Doxycycline for pneumonia.,5,"May 10, 2016",94,82,12
1574,Naproxen,Pain,Initially helped but stopped working after a month. I was prescribed Naproxen for pain.,2,"May 28, 2016",53,87,14
4395,Levofloxacin,Pneumonia,My doctor recommended this and it really helped. I was prescribed Levofloxacin for pneumonia.,8,"April 18, 2020",196,93,14
4209,Hydroxyzine,Anxiety,Caused severe headaches and nausea. I was prescribed Hydroxyzine for anxiety.,3,"June 30, 2015",126,77,11
225,Diazepam,Anxiety,Some improvement but still dealing with symptoms. I was prescribed Diazepam for anxiety.,4,"October 13, 2022",76,88,13
724,Meloxicam,Arthritis,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Meloxicam for arthritis.,7,"January 18, 2018",59,111,17
4486,Ritalin,ADHD,Gained significant weight while on this medication. I was prescribed Ritalin for adhd.,2,"April 21, 2018",137,86,13
1142,Doxepin,Insomnia,Works well with minimal side effects. I was prescribed Doxepin for insomnia.,9,"February 02, 2021",120,76,12
2763,Doxycycline,Pneumonia,Highly recommend to anyone dealing with this condition. I was prescribed Doxycycline for pneumonia.,8,"February 09, 2023",145,99,14
847,Diazepam,Anxiety,Some improvement but still dealing with symptoms. I was prescribed Diazepam for anxiety.,6,"November 25, 2017",185,88,13
2552,Acetaminophen,Pain,Initially helped but stopped working after a month. I was prescribed Acetaminophen for pain.,1,"January 24, 2023",1,92,14
2929,Synthroid,Hypothyroidism,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Synthroid for hypothyroidism.,9,"October 04, 2016",45,116,17
118,Doxepin,Insomnia,Too many side effects. Had to switch medications. I was prescribed Doxepin for insomnia.,3,"January 29, 2018",112,88,14
646,Vyvanse,ADHD,Been on this for a while. Seems to help somewhat. I was prescribed Vyvanse for adhd.,5,"January 15, 2021",43,84,16
4,Ortho Tri-Cyclen,Birth Control,Highly recommend to anyone dealing with this condition. I was prescribed Ortho Tri-Cyclen for birth control.,9,"October 01, 2021",6,108,16
4171,Ambien,Insomnia,Terrible side effects made me stop taking it. I was prescribed Ambien for insomnia.,2,"May 07, 2022",67,83,14
468,Trimethoprim,UTI,Great results overall. I was prescribed Trimethoprim for uti.,7,"January 15, 2021",69,61,9
6,Strattera,ADHD,Some improvement but still dealing with symptoms. I was prescribed Strattera for adhd.,5,"January 14, 2020",150,86,13
920,Atorvastatin,High Cholesterol,Average medication. Does what it is supposed to do. I was prescribed Atorvastatin for high cholesterol.,6,"November 07, 2021",50,103,16
2596,Sumatriptan,Migraine,Made my condition worse. Would not recommend. I was prescribed Sumatriptan for migraine.,1,"March 25, 2018",19,88,13
1064,Losartan,High Blood Pressure,Made my condition worse. Would not recommend. I was prescribed Losartan for high blood pressure.,1,"July 26, 2019",129,96,15
2591,Ibuprofen,Pain,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Ibuprofen for pain.,9,"October 18, 2019",160,106,17
243,Ibuprofen,Pain,My doctor recommended this and it really helped. I was prescribed Ibuprofen for pain.,7,"August 31, 2018",191,85,14
1161,Trimethoprim,UTI,Gained significant weight while on this medication. I was prescribed Trimethoprim for uti.,1,"February 03, 2017",139,90,13
2871,Montelukast,Allergies,It works okay but nothing spectacular. I was prescribed Montelukast for allergies.,4,"October 22, 2018",98,82,12
3736,Mirena,Birth Control,Some improvement but still dealing with symptoms. I was prescribed Mirena for birth control.,5,"August 25, 2016",185,92,14
2398,Liothyronine,Hypothyroidism,Did not work for me at all. Waste of money. I was prescribed Liothyronine for hypothyroidism.,3,"March 12, 2017",120,93,16
3518,Humira,Arthritis,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Humira for arthritis.,7,"March 16, 2019",62,108,17
3422,Metformin,Diabetes Type 2,Average medication. Does what it is supposed to do. I was prescribed Metformin for diabetes type 2.,5,"December 17, 2022",72,99,17
2564,Liothyronine,Hypothyroidism,Results are hit or miss. Some days are better than others. I was prescribed Liothyronine for hypothyroidism.,6,"August 29, 2016",7,108,17
1606,Trimethoprim,UTI,Made my condition worse. Would not recommend. I was prescribed Trimethoprim for uti.,3,"May 02, 2015",25,84,13
4829,Lithium,Bipolar Disorder,Been taking for months with consistent positive results. I was prescribed Lithium for bipolar disorder.,8,"April 14, 2018",198,103,15
2325,Synthroid,Hypothyroidism,Been on this for a while. Seems to help somewhat. I was prescribed Synthroid for hypothyroidism.,5,"August 17, 2020",78,96,16
2710,Escitalopram,Depression,I noticed improvement within the first week. I was prescribed Escitalopram for depression.,9,"September 07, 2020",85,90,13
4399,Sertraline,Depression,My doctor recommended this and it really helped. I was prescribed Sertraline for depression.,8,"September 23, 2018",11,92,14
1313,Synthroid,Hypothyroidism,Great results overall. I was prescribed Synthroid for hypothyroidism.,9,"November 20, 2020",77,69,9
3449,Cetirizine,Allergies,Some improvement but still dealing with symptoms. I was prescribed Cetirizine for allergies.,5,"January 30, 2017",198,92,13
3813,Azithromycin,Pneumonia,Made my condition worse. Would not recommend. I was prescribed Azithromycin for pneumonia.,3,"December 18, 2018",80,90,13
4656,Ambien,Insomnia,My doctor recommended this and it really helped. I was prescribed Ambien for insomnia.,10,"November 11, 2021",31,86,14
2363,Levothyroxine,Hypothyroidism,The drowsiness was unbearable. Could not function normally. I was prescribed Levothyroxine for hypothyroidism.,2,"March 23, 2020",119,110,14
1976,Topiramate,Migraine,Been on this for a while. Seems to help somewhat. I was prescribed Topiramate for migraine.,5,"June 09, 2016",78,91,16
3515,Vyvanse,ADHD,Great results overall. I was prescribed Vyvanse for adhd.,7,"March 10, 2020",148,57,9
1762,Armour Thyroid,Hypothyroidism,Great results overall. I was prescribed Armour Thyroid for hypothyroidism.,7,"April 22, 2018",145,74,10
2740,Glipizide,Diabetes Type 2,Very effective treatment. I was prescribed Glipizide for diabetes type 2.,8,"January 02, 2021",50,73,11
4845,Propranolol,Migraine,My doctor recommended this and it really helped. I was prescribed Propranolol for migraine.,8,"February 02, 2016",142,91,14
2473,Ciprofloxacin,UTI,Average medication. Does what it is supposed to do. I was prescribed Ciprofloxacin for uti.,4,"March 13, 2023",123,91,15
4008,Ortho Tri-Cyclen,Birth Control,Average medication. Does what it is supposed to do. I was prescribed Ortho Tri-Cyclen for birth control.,4,"November 09, 2021",75,104,17
1494,Levothyroxine,Hypothyroidism,No major complaints but no major improvements either. I was prescribed Levothyroxine for hypothyroidism.,6,"October 17, 2015",98,104,14
4207,Ambien,Insomnia,Changed my life for the better. Finally feel normal again. I was prescribed Ambien for insomnia.,7,"December 23, 2018",58,96,16
2159,Methotrexate,Arthritis,This medication has been a lifesaver. I was prescribed Methotrexate for arthritis.,9,"June 11, 2016",147,82,12
1170,Simvastatin,High Cholesterol,Works well with minimal side effects. I was prescribed Simvastatin for high cholesterol.,8,"January 30, 2016",133,88,13
4517,Loratadine,Allergies,No major complaints but no major improvements either. I was prescribed Loratadine for allergies.,4,"July 09, 2017",145,96,14
233,Ritalin,ADHD,It works okay but nothing spectacular. I was prescribed Ritalin for adhd.,6,"December 15, 2019",88,73,12
67,Montelukast,Allergies,Average medication. Does what it is supposed to do. I was prescribed Montelukast for allergies.,5,"October 25, 2015",2,95,15
1604,Budesonide,Asthma,Been on this for a while. Seems to help somewhat. I was prescribed Budesonide for asthma.,4,"February 16, 2018",37,89,16
3284,Losartan,High Blood Pressure,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Losartan for high blood pressure.,8,"July 23, 2021",146,120,19
3597,Liothyronine,Hypothyroidism,The drowsiness was unbearable. Could not function normally. I was prescribed Liothyronine for hypothyroidism.,3,"November 15, 2021",117,109,14
126,Ritalin,ADHD,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Ritalin for adhd.,10,"June 17, 2017",69,104,17
1297,Mirena,Birth Control,Been taking for months with consistent positive results. I was prescribed Mirena for birth control.,8,"July 06, 2015",85,99,15
1977,Metoprolol,High Blood Pressure,Very effective treatment. I was prescribed Metoprolol for high blood pressure.,8,"October 23, 2018",57,78,11
4518,Simvastatin,High Cholesterol,It works okay but nothing spectacular. I was prescribed Simvastatin for high cholesterol.,6,"May 23, 2018",165,89,13
4482,Amoxicillin,Pneumonia,Been on this for a while. Seems to help somewhat. I was prescribed Amoxicillin for pneumonia.,6,"July 11, 2021",122,93,16
2076,Trazodone,Insomnia,Been on this for a while. Seems to help somewhat. I was prescribed Trazodone for insomnia.,5,"December 23, 2020",168,90,16
3087,Strattera,ADHD,It works okay but nothing spectacular. I was prescribed Strattera for adhd.,5,"February 18, 2018",167,75,12
4346,Vyvanse,ADHD,It works okay but nothing spectacular. I was prescribed Vyvanse for adhd.,6,"June 22, 2019",157,73,12
3346,Topiramate,Migraine,Very effective treatment. I was prescribed Topiramate for migraine.,10,"May 04, 2021",121,67,9
4465,Simvastatin,High Cholesterol,Some improvement but still dealing with symptoms. I was prescribed Simvastatin for high cholesterol.,4,"June 07, 2019",11,100,14
2798,Budesonide,Asthma,The drowsiness was unbearable. Could not function normally. I was prescribed Budesonide for asthma.,1,"June 30, 2018",133,99,14
919,Benzoyl Peroxide,Acne,Some improvement but still dealing with symptoms. I was prescribed Benzoyl Peroxide for acne.,4,"January 15, 2023",190,93,14
1647,Montelukast,Allergies,Results are hit or miss. Some days are better than others. I was prescribed Montelukast for allergies.,5,"July 29, 2018",16,102,17
365,Ortho Tri-Cyclen,Birth Control,Highly recommend to anyone dealing with this condition. I was prescribed Ortho Tri-Cyclen for birth control.,7,"February 26, 2023",155,108,16
3288,Fluticasone,Asthma,It works okay but nothing spectacular. I was prescribed Fluticasone for asthma.,5,"July 02, 2022",50,79,12
2126,Levofloxacin,Pneumonia,I noticed improvement within the first week. I was prescribed Levofloxacin for pneumonia.,7,"June 18, 2022",179,89,13
4124,Rizatriptan,Migraine,No major complaints but no major improvements either. I was prescribed Rizatriptan for migraine.,6,"April 08, 2019",16,96,14
526,Acetaminophen,Pain,Caused severe headaches and nausea. I was prescribed Acetaminophen for pain.,1,"January 23, 2017",193,76,11
56,Benzoyl Peroxide,Acne,This medication has been a lifesaver. I was prescribed Benzoyl Peroxide for acne.,8,"May 19, 2019",67,81,13
639,Vyvanse,ADHD,Not worth the side effects. Very disappointed. I was prescribed Vyvanse for adhd.,2,"June 20, 2015",194,81,13
303,Atorvastatin,High Cholesterol,My doctor recommended this and it really helped. I was prescribed Atorvastatin for high cholesterol.,7,"August 09, 2022",173,100,15
2767,Mirena,Birth Control,Been on this for a while. Seems to help somewhat. I was prescribed Mirena for birth control.,5,"August 09, 2020",80,92,17
1277,Liothyronine,Hypothyroidism,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Liothyronine for hypothyroidism.,10,"February 04, 2021",1,119,17
2056,Budesonide,Asthma,Made my condition worse. Would not recommend. I was prescribed Budesonide for asthma.,3,"April 12, 2020",112,85,13
3645,Ibuprofen,Pain,Did not work for me at all. Waste of money. I was prescribed Ibuprofen for pain.,3,"August 29, 2015",150,80,16
4144,Rizatriptan,Migraine,Average medication. Does what it is supposed to do. I was prescribed Rizatriptan for migraine.,6,"October 08, 2019",44,94,15
2879,Budesonide,Asthma,It works okay but nothing spectacular. I was prescribed Budesonide for asthma.,6,"May 25, 2018",108,78,12
4203,Fluoxetine,Depression,Not worth the side effects. Very disappointed. I was prescribed Fluoxetine for depression.,3,"August 08, 2020",172,90,13
2287,Fexofenadine,Allergies,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Fexofenadine for allergies.,7,"September 24, 2016",62,114,17
2262,Ambien,Insomnia,I noticed improvement within the first week. I was prescribed Ambien for insomnia.,7,"July 06, 2017",11,82,13
2297,Humira,Arthritis,Been taking for months with consistent positive results. I was prescribed Humira for arthritis.,7,"September 07, 2016",170,95,14
1754,Doxycycline,Pneumonia,Initially helped but stopped working after a month. I was prescribed Doxycycline for pneumonia.,1,"December 08, 2021",157,95,14
1969,Fexofenadine,Allergies,Average medication. Does what it is supposed to do. I was prescribed Fexofenadine for allergies.,5,"July 13, 2019",103,96,15
4352,Levothyroxine,Hypothyroidism,Been on this for a while. Seems to help somewhat. I was prescribed Levothyroxine for hypothyroidism.,6,"August 16, 2017",138,100,16
3118,Ciprofloxacin,UTI,Some improvement but still dealing with symptoms. I was prescribed Ciprofloxacin for uti.,4,"November 11, 2020",26,89,13
2394,Buspirone,Anxiety,It works okay but nothing spectacular. I was prescribed Buspirone for anxiety.,4,"January 03, 2016",166,78,12
524,Strattera,ADHD,This medication has been a lifesaver. I was prescribed Strattera for adhd.,7,"November 11, 2018",164,74,12
3901,Lithium,Bipolar Disorder,Average medication. Does what it is supposed to do. I was prescribed Lithium for bipolar disorder.,4,"March 16, 2018",146,98,16
3123,Sumatriptan,Migraine,This medication has been a lifesaver. I was prescribed Sumatriptan for migraine.,7,"February 19, 2016",182,80,12
4157,Fexofenadine,Allergies,Highly recommend to anyone dealing with this condition. I was prescribed Fexofenadine for allergies.,7,"February 02, 2018",125,100,14
1970,Lithium,Bipolar Disorder,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Lithium for bipolar disorder.,8,"May 03, 2022",131,116,18
672,Hydroxyzine,Anxiety,The drowsiness was unbearable. Could not function normally. I was prescribed Hydroxyzine for anxiety.,1,"May 10, 2018",35,101,14
4189,Glipizide,Diabetes Type 2,No major complaints but no major improvements either. I was prescribed Glipizide for diabetes type 2.,4,"June 18, 2022",168,101,16
667,Buspirone,Anxiety,Some improvement but still dealing with symptoms. I was prescribed Buspirone for anxiety.,5,"May 07, 2020",19,89,13
4339,Metoprolol,High Blood Pressure,Caused severe headaches and nausea. I was prescribed Metoprolol for high blood pressure.,1,"January 17, 2017",0,88,13
1888,Doxepin,Insomnia,Changed my life for the better. Finally feel normal again. I was prescribed Doxepin for insomnia.,7,"May 06, 2017",1,97,16
3267,Ortho Tri-Cyclen,Birth Control,The drowsiness was unbearable. Could not function normally. I was prescribed Ortho Tri-Cyclen for birth control.,3,"March 09, 2021",40,112,16
281,Simvastatin,High Cholesterol,Results are hit or miss. Some days are better than others. I was prescribed Simvastatin for high cholesterol.,6,"June 22, 2019",106,109,18
1720,Lamotrigine,Bipolar Disorder,Results are hit or miss. Some days are better than others. I was prescribed Lamotrigine for bipolar disorder.,4,"November 11, 2015",63,109,18
2948,Januvia,Diabetes Type 2,Caused severe headaches and nausea. I was prescribed Januvia for diabetes type 2.,1,"February 18, 2023",196,81,13
900,Metformin,Diabetes Type 2,Initially helped but stopped working after a month. I was prescribed Metformin for diabetes type 2.,3,"May 06, 2022",80,99,16
4851,Mirena,Birth Control,The drowsiness was unbearable. Could not function normally. I was prescribed Mirena for birth control.,1,"September 18, 2022",31,102,15
761,Methotrexate,Arthritis,It works okay but nothing spectacular. I was prescribed Methotrexate for arthritis.,4,"August 28, 2016",150,83,12
1907,Levothyroxine,Hypothyroidism,My doctor took me off this due to adverse reactions. I was prescribed Levothyroxine for hypothyroidism.,2,"June 29, 2021",31,103,16
4043,Orlistat,Obesity,Initially helped but stopped working after a month. I was prescribed Orlistat for obesity.,1,"November 21, 2021",30,90,14
3824,Albuterol,Asthma,Some improvement but still dealing with symptoms. I was prescribed Albuterol for asthma.,6,"August 19, 2019",38,88,13
